False: Accepted
time=1653661110.793185 gym-duckietown 2019.0.0

time=1653661111.053181 Registering gym environment id: Duckietown-4way-v0
time=1653661111.0533237 Registering gym environment id: Duckietown-loop_dyn_duckiebots-v0
time=1653661111.0534225 Registering gym environment id: Duckietown-loop_empty-v0
time=1653661111.0535119 Registering gym environment id: Duckietown-loop_obstacles-v0
time=1653661111.0535884 Registering gym environment id: Duckietown-loop_pedestrians-v0
time=1653661111.0537004 Registering gym environment id: Duckietown-small_loop-v0
time=1653661111.053782 Registering gym environment id: Duckietown-small_loop_cw-v0
time=1653661111.053843 Registering gym environment id: Duckietown-straight_road-v0
time=1653661111.0539436 Registering gym environment id: Duckietown-straight_road_10_tiles_no_start_tile-v0
time=1653661111.0540257 Registering gym environment id: Duckietown-straight_road_no_start_tile-v0
time=1653661111.0541067 Registering gym environment id: Duckietown-straight_road_trafficlight-v0
time=1653661111.0541828 Registering gym environment id: Duckietown-straight_road_with_side_floor-v0
time=1653661111.0542727 Registering gym environment id: Duckietown-udem1-v0
time=1653661111.0543568 Registering gym environment id: Duckietown-zigzag_dists-v0
time=1653661112.8503633 Falling back to non-multisampled frame buffer
time=1653661112.854312 Falling back to non-multisampled frame buffer
time=1653661112.8583665 loading map file "/home/appuser/aido-auto/gym-duckietown/gym_duckietown/maps/straight_road_10_tiles_no_start_tile.yaml"
time=1653661112.8617997 loading mesh "duckiebot.obj"
time=1653661112.862102 loading materials from "/home/appuser/aido-auto/gym-duckietown/gym_duckietown/meshes/duckiebot.mtl"
time=1653661113.2770798 loading texture "straight_1.png"
time=1653661113.289585 using user tile start: [7, 0]
time=1653661113.2905078 tile: {'coords': (7, 0), 'kind': 'straight', 'angle': 1, 'drivable': True, 'curves': array([[[4.095  , 0.     , 0.4095 ],
        [4.24125, 0.     , 0.4095 ],
        [4.53375, 0.     , 0.4095 ],
        [4.68   , 0.     , 0.4095 ]],

       [[4.68   , 0.     , 0.1755 ],
        [4.53375, 0.     , 0.1755 ],
        [4.24125, 0.     , 0.1755 ],
        [4.095  , 0.     , 0.1755 ]]]), 'texture': <gym_duckietown.graphics.Texture object at 0x7f03b99685f8>, 'color': array([1, 1, 1])}
time=1653661113.2929754 road_tile_size=0.585
time=1653661113.2933223 Starting at [4.60423117 0.         0.2105032 ] 0.7722106301100501
time=1653661113.801168 Pos: [4.60423117 0.         0.2105032 ] angle 0.6650594537764848
time=1653661113.8076327 Pos: [4.60423117 0.         0.2105032 ] angle 0.6604007069793733
time=1653661113.8141937 Pos: [4.60423117 0.         0.2105032 ] angle 0.6557419601822617
time=1653661113.820648 Pos: [4.60423117 0.         0.2105032 ] angle 0.6510832133851502
time=1653661113.8275552 Pos: [4.60423117 0.         0.2105032 ] angle 0.6464244665880386
time=1653661113.834188 Pos: [4.60423117 0.         0.2105032 ] angle 0.6417657197909271
time=1653661113.8405993 Pos: [4.60423117 0.         0.2105032 ] angle 0.6371069729938156
time=1653661113.847135 Pos: [4.60423117 0.         0.2105032 ] angle 0.632448226196704
time=1653661113.8536727 Pos: [4.60423117 0.         0.2105032 ] angle 0.6277894793995925
time=1653661113.8603718 Pos: [4.60423117 0.         0.2105032 ] angle 0.623130732602481
time=1653661113.8669343 Pos: [4.60423117 0.         0.2105032 ] angle 0.6184719858053694
time=1653661113.8734534 Pos: [4.60423117 0.         0.2105032 ] angle 0.6138132390082579
time=1653661113.8800304 Pos: [4.60423117 0.         0.2105032 ] angle 0.6091544922111464
time=1653661113.8865705 Pos: [4.60423117 0.         0.2105032 ] angle 0.6044957454140348
time=1653661113.8930786 Pos: [4.60423117 0.         0.2105032 ] angle 0.5998369986169233
time=1653661113.8996904 Pos: [4.60423117 0.         0.2105032 ] angle 0.5951782518198118
time=1653661113.906187 Pos: [4.60423117 0.         0.2105032 ] angle 0.5905195050227002
time=1653661113.912665 Pos: [4.60423117 0.         0.2105032 ] angle 0.5858607582255887
time=1653661113.9193168 Pos: [4.60423117 0.         0.2105032 ] angle 0.5812020114284772
time=1653661113.9257262 Pos: [4.60423117 0.         0.2105032 ] angle 0.5765432646313656
time=1653661113.9321737 Pos: [4.60423117 0.         0.2105032 ] angle 0.5718845178342541
time=1653661113.9386873 Pos: [4.60423117 0.         0.2105032 ] angle 0.5672257710371426
time=1653661113.9452453 Pos: [4.60423117 0.         0.2105032 ] angle 0.562567024240031
time=1653661113.951764 Pos: [4.60423117 0.         0.2105032 ] angle 0.5579082774429195
time=1653661113.9582994 Pos: [4.60423117 0.         0.2105032 ] angle 0.553249530645808
time=1653661113.964929 Pos: [4.60423117 0.         0.2105032 ] angle 0.5485907838486964
time=1653661113.9715793 Pos: [4.60423117 0.         0.2105032 ] angle 0.5439320370515849
time=1653661113.9781895 Pos: [4.60423117 0.         0.2105032 ] angle 0.5392732902544733
time=1653661113.9847343 Pos: [4.60423117 0.         0.2105032 ] angle 0.5346145434573618
time=1653661113.9913316 Pos: [4.60423117 0.         0.2105032 ] angle 0.5299557966602503
time=1653661113.9977674 Pos: [4.60423117 0.         0.2105032 ] angle 0.5252970498631387
time=1653661114.0056934 Pos: [4.60423117 0.         0.2105032 ] angle 0.5206383030660272
time=1653661114.012905 Pos: [4.60423117 0.         0.2105032 ] angle 0.5159795562689157
time=1653661114.019599 Pos: [4.60423117 0.         0.2105032 ] angle 0.5113208094718041
time=1653661114.0262234 Pos: [4.60423117 0.         0.2105032 ] angle 0.5066620626746926
time=1653661114.0327938 Pos: [4.60423117 0.         0.2105032 ] angle 0.5020033158775811
time=1653661114.039311 Pos: [4.60423117 0.         0.2105032 ] angle 0.4973445690804695
time=1653661114.0457716 Pos: [4.60423117 0.         0.2105032 ] angle 0.4926858222833579
time=1653661114.0522923 Pos: [4.60423117 0.         0.2105032 ] angle 0.4880270754862463
time=1653661114.058808 Pos: [4.60423117 0.         0.2105032 ] angle 0.4833683286891347
time=1653661114.0655317 Pos: [4.60423117 0.         0.2105032 ] angle 0.4787095818920231
time=1653661114.0721843 Pos: [4.60423117 0.         0.2105032 ] angle 0.4740508350949115
time=1653661114.0787838 Pos: [4.60423117 0.         0.2105032 ] angle 0.46939208829779994
time=1653661114.085424 Pos: [4.60423117 0.         0.2105032 ] angle 0.46473334150068835
time=1653661114.0920672 Pos: [4.60423117 0.         0.2105032 ] angle 0.46007459470357676
time=1653661114.0988224 Pos: [4.60423117 0.         0.2105032 ] angle 0.45541584790646517
time=1653661114.1054833 Pos: [4.60423117 0.         0.2105032 ] angle 0.4507571011093536
time=1653661114.1121767 Pos: [4.60423117 0.         0.2105032 ] angle 0.446098354312242
time=1653661114.1187794 Pos: [4.60423117 0.         0.2105032 ] angle 0.4414396075151304
time=1653661114.1252933 Pos: [4.60423117 0.         0.2105032 ] angle 0.4367808607180188
time=1653661114.1318965 Pos: [4.60423117 0.         0.2105032 ] angle 0.4321221139209072
time=1653661114.138454 Pos: [4.60423117 0.         0.2105032 ] angle 0.4274633671237956
time=1653661114.1450388 Pos: [4.60423117 0.         0.2105032 ] angle 0.42280462032668403
time=1653661114.1516428 Pos: [4.60423117 0.         0.2105032 ] angle 0.41814587352957244
time=1653661114.158248 Pos: [4.60423117 0.         0.2105032 ] angle 0.41348712673246085
time=1653661114.1649168 Pos: [4.60423117 0.         0.2105032 ] angle 0.40882837993534926
time=1653661114.1717184 Pos: [4.60423117 0.         0.2105032 ] angle 0.40416963313823767
time=1653661114.1783304 Pos: [4.60423117 0.         0.2105032 ] angle 0.3995108863411261
time=1653661114.184966 Pos: [4.60423117 0.         0.2105032 ] angle 0.3948521395440145
time=1653661114.1916673 Pos: [4.60423117 0.         0.2105032 ] angle 0.3901933927469029
time=1653661114.2022989 Pos: [4.60423117 0.         0.2105032 ] angle 0.3855346459497913
time=1653661114.2088773 Pos: [4.60423117 0.         0.2105032 ] angle 0.3808758991526797
time=1653661114.215547 Pos: [4.60423117 0.         0.2105032 ] angle 0.37621715235556813
time=1653661114.2222922 Pos: [4.60423117 0.         0.2105032 ] angle 0.37155840555845654
time=1653661114.2288024 Pos: [4.60423117 0.         0.2105032 ] angle 0.36689965876134495
time=1653661114.2355053 Pos: [4.60423117 0.         0.2105032 ] angle 0.36224091196423336
time=1653661114.2423055 Pos: [4.60423117 0.         0.2105032 ] angle 0.35758216516712177
time=1653661114.248995 Pos: [4.60423117 0.         0.2105032 ] angle 0.3529234183700102
time=1653661114.2556808 Pos: [4.60423117 0.         0.2105032 ] angle 0.3482646715728986
time=1653661114.262351 Pos: [4.60423117 0.         0.2105032 ] angle 0.343605924775787
time=1653661114.268921 Pos: [4.60423117 0.         0.2105032 ] angle 0.3389471779786754
time=1653661114.2756617 Pos: [4.60423117 0.         0.2105032 ] angle 0.3342884311815638
time=1653661114.282398 Pos: [4.60423117 0.         0.2105032 ] angle 0.3296296843844522
time=1653661114.2891214 Pos: [4.60423117 0.         0.2105032 ] angle 0.32497093758734064
time=1653661114.29597 Pos: [4.60423117 0.         0.2105032 ] angle 0.32031219079022905
time=1653661114.302837 Pos: [4.60423117 0.         0.2105032 ] angle 0.31565344399311746
time=1653661114.3096082 Pos: [4.60423117 0.         0.2105032 ] angle 0.31099469719600586
time=1653661114.316367 Pos: [4.60423117 0.         0.2105032 ] angle 0.3063359503988943
time=1653661114.323095 Pos: [4.60423117 0.         0.2105032 ] angle 0.3016772036017827
time=1653661114.3298557 Pos: [4.60423117 0.         0.2105032 ] angle 0.2970184568046711
time=1653661114.3365014 Pos: [4.60423117 0.         0.2105032 ] angle 0.2923597100075595
time=1653661114.3431938 Pos: [4.60423117 0.         0.2105032 ] angle 0.2877009632104479
time=1653661114.3499157 Pos: [4.60423117 0.         0.2105032 ] angle 0.2830422164133363
time=1653661114.3565943 Pos: [4.60423117 0.         0.2105032 ] angle 0.27838346961622473
time=1653661114.3633134 Pos: [4.60423117 0.         0.2105032 ] angle 0.27372472281911314
time=1653661114.370065 Pos: [4.60423117 0.         0.2105032 ] angle 0.26906597602200155
time=1653661114.3767588 Pos: [4.60423117 0.         0.2105032 ] angle 0.26440722922488996
time=1653661114.3836076 Pos: [4.60423117 0.         0.2105032 ] angle 0.25974848242777837
time=1653661114.390363 Pos: [4.60423117 0.         0.2105032 ] angle 0.2550897356306668
time=1653661114.3971345 Pos: [4.60423117 0.         0.2105032 ] angle 0.2504309888335552
time=1653661114.4040027 Pos: [4.60423117 0.         0.2105032 ] angle 0.2457722420364436
time=1653661114.4110575 Pos: [4.60423117 0.         0.2105032 ] angle 0.241113495239332
time=1653661114.4179401 Pos: [4.60423117 0.         0.2105032 ] angle 0.23645474844222042
time=1653661114.4245965 Pos: [4.60423117 0.         0.2105032 ] angle 0.23179600164510883
time=1653661114.4312973 Pos: [4.60423117 0.         0.2105032 ] angle 0.22713725484799724
time=1653661114.4379556 Pos: [4.60423117 0.         0.2105032 ] angle 0.22247850805088565
time=1653661114.4445255 Pos: [4.60423117 0.         0.2105032 ] angle 0.21781976125377406
time=1653661114.4511206 Pos: [4.60423117 0.         0.2105032 ] angle 0.21316101445666247
time=1653661114.4578662 Pos: [4.60423117 0.         0.2105032 ] angle 0.20850226765955088
time=1653661114.464849 Pos: [4.60423117 0.         0.2105032 ] angle 0.2038435208624393
time=1653661114.4716763 Pos: [4.60423117 0.         0.2105032 ] angle 0.1991847740653277
time=1653661114.478503 Pos: [4.60423117 0.         0.2105032 ] angle 0.1945260272682161
time=1653661114.4853451 Pos: [4.60423117 0.         0.2105032 ] angle 0.18986728047110452
time=1653661114.4921565 Pos: [4.60423117 0.         0.2105032 ] angle 0.18520853367399293
time=1653661114.498906 Pos: [4.60423117 0.         0.2105032 ] angle 0.18054978687688134
time=1653661114.5056858 Pos: [4.60423117 0.         0.2105032 ] angle 0.17589104007976974
time=1653661114.5123436 Pos: [4.60423117 0.         0.2105032 ] angle 0.17123229328265815
time=1653661114.5192063 Pos: [4.60423117 0.         0.2105032 ] angle 0.16657354648554656
time=1653661114.5260231 Pos: [4.60423117 0.         0.2105032 ] angle 0.16191479968843497
time=1653661114.532695 Pos: [4.60423117 0.         0.2105032 ] angle 0.15725605289132338
time=1653661114.5394812 Pos: [4.60423117 0.         0.2105032 ] angle 0.1525973060942118
time=1653661114.5461416 Pos: [4.60423117 0.         0.2105032 ] angle 0.1479385592971002
time=1653661114.5527892 Pos: [4.60423117 0.         0.2105032 ] angle 0.1432798124999886
time=1653661114.5596778 Pos: [4.60423117 0.         0.2105032 ] angle 0.13862106570287702
time=1653661114.5666718 Pos: [4.60423117 0.         0.2105032 ] angle 0.13396231890576543
time=1653661114.5735497 Pos: [4.60423117 0.         0.2105032 ] angle 0.12930357210865384
time=1653661114.5802855 Pos: [4.60423117 0.         0.2105032 ] angle 0.12464482531154226
time=1653661114.587076 Pos: [4.60423117 0.         0.2105032 ] angle 0.11998607851443069
time=1653661114.5939279 Pos: [4.60423117 0.         0.2105032 ] angle 0.11532733171731911
time=1653661114.6007357 Pos: [4.60423117 0.         0.2105032 ] angle 0.11066858492020754
time=1653661114.6077518 Pos: [4.60423117 0.         0.2105032 ] angle 0.10600983812309596
time=1653661114.6145635 Pos: [4.60423117 0.         0.2105032 ] angle 0.10135109132598438
time=1653661114.6212966 Pos: [4.60423117 0.         0.2105032 ] angle 0.0966923445288728
time=1653661114.628032 Pos: [4.60423117 0.         0.2105032 ] angle 0.09203359773176123
time=1653661114.6348975 Pos: [4.60423117 0.         0.2105032 ] angle 0.08737485093464965
time=1653661114.6416411 Pos: [4.60423117 0.         0.2105032 ] angle 0.08271610413753808
time=1653661114.6483715 Pos: [4.60423117 0.         0.2105032 ] angle 0.0780573573404265
time=1653661114.655204 Pos: [4.60423117 0.         0.2105032 ] angle 0.07339861054331492
time=1653661114.6619976 Pos: [4.60423117 0.         0.2105032 ] angle 0.06873986374620335
time=1653661114.6690192 Pos: [4.60423117 0.         0.2105032 ] angle 0.06408111694909177
time=1653661114.6804647 Pos: [4.60423117 0.         0.2105032 ] angle 0.059422370151980194
time=1653661114.6891346 Pos: [4.60423117 0.         0.2105032 ] angle 0.05476362335486862
time=1653661114.6963937 Pos: [4.60423117 0.         0.2105032 ] angle 0.05010487655775704
time=1653661114.7047439 Pos: [4.60423117 0.         0.2105032 ] angle 0.045446129760645465
time=1653661114.7120657 Pos: [4.60423117 0.         0.2105032 ] angle 0.04078738296353389
time=1653661114.721331 Pos: [4.60423117 0.         0.2105032 ] angle 0.03612863616642231
time=1653661114.7292318 Pos: [4.60423117 0.         0.2105032 ] angle 0.031469889369310736
time=1653661114.7369769 Pos: [4.60423117 0.         0.2105032 ] angle 0.02681114257219916
time=1653661114.7447748 Pos: [4.60423117 0.         0.2105032 ] angle 0.022152395775087583
time=1653661114.7526174 Pos: [4.60423117 0.         0.2105032 ] angle 0.017493648977976006
time=1653661114.760426 Pos: [4.60423117 0.         0.2105032 ] angle 0.01283490218086443
time=1653661114.768355 Pos: [4.60423117 0.         0.2105032 ] angle 0.008176155383752853
time=1653661114.775351 Pos: [4.60423117 0.         0.2105032 ] angle 0.003517408586641277
time=1653661114.7823603 Pos: [4.62752476 0.         0.21042127] angle 0.003517408586641277
time=1653661114.7893097 Pos: [4.65081835 0.         0.21033933] angle 0.003517408586641277
time=1653661114.7962582 Pos: [4.67411194 0.         0.2102574 ] angle 0.003517408586641277
time=1653661114.8033032 Pos: [4.69740553 0.         0.21017547] angle 0.003517408586641277
time=1653661114.8107944 Pos: [4.72069912 0.         0.21009353] angle 0.003517408586641277
time=1653661114.8176765 Pos: [4.74399271 0.         0.2100116 ] angle 0.003517408586641277
time=1653661114.8244493 Pos: [4.7672863  0.         0.20992967] angle 0.003517408586641277
time=1653661114.831308 Pos: [4.79057989 0.         0.20984773] angle 0.003517408586641277
time=1653661114.838116 Pos: [4.81387348 0.         0.2097658 ] angle 0.003517408586641277
time=1653661114.8448331 Pos: [4.83716707 0.         0.20968387] angle 0.003517408586641277
Starting!!!!
4.6042311674960334 0.0 0.21050320122197758
4.800998689715554 0 0.2528358862983251
0.7722106301100501
Rotating
0.0069268848900142285
0.003517408586641277
Running
0.20126975437502448
0.023293733985558073 debug 4.627524757384801 0.0 0.210421267810991
0.046587467971116146 debug 4.650818347273569 0.0 0.2103393344000044
0.06988120195667422 debug 4.674111937162337 0.0 0.21025740098901782
0.09317493594223229 debug 4.697405527051105 0.0 0.21017546757803124
0.11646866992779037 debug 4.720699116939873 0.0 0.21009353416704465
0.13976240391334843 debug 4.7439927068286405 0.0 0.21001160075605807
0.16305613789890652 debug 4.767286296717408 0.0 0.20992966734507149
0.18634987188446459 debug 4.790579886606176 0.0 0.2098477339340849
0.20964360587002268 debug 4.813873476494944 0.0 0.20976580052309832
Good
Rotating
0.0069268848900142285
Running
0.20126975437502448
0.23293733985558074 debug 4.837167066383712 0.0 0.20968386711211173
Good
False: Accepted
